gene_id,"(MEAN) Desiccation stress (Wang et al., 2011) No desiccation stress","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 70% RH 18hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 70% RH 36hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 30% RH 18hr","(MEAN) Desiccation stress (Wang et al., 2011) Exposed to 30% RH 36hr"
AGAP005630,402.45700269426356,448.14182778614804,414.5881250386074,449.93597214044405,490.5613812443713
AGAP029752,,,,,
AGAP007585,115.57115289026531,128.54190889703432,129.088234702736,117.55401303203764,111.84135472878064
AGAP000105,108.3811424801885,104.03589066600068,113.18626307973385,119.48204489602647,119.50524158496853
AGAP005634,217.4066747529639,194.83613873487556,184.68848315427016,225.33459322722055,201.31394557779936
AGAP028415,128.1817924468482,144.15704996717415,146.77754613905023,149.48868201591657,161.34220671154662
AGAP005636,66.47373050112083,75.2543222148343,73.25130186141722,76.08722862288685,79.2240600054429
AGAP005637,55.70760637514394,52.60124064515192,53.45942514146397,51.7616825571807,53.65063323473436
AGAP005638,58.22220187867547,53.38388921874154,58.98055361248067,56.46412034445108,59.0392878434317
AGAP007573,83.74391801538954,85.56995661455974,82.35860531274291,83.3079653548624,86.59368838833498
AGAP010808,102.97603782571507,93.33265131997216,96.93662415440066,95.28765674010819,101.07038803828735
AGAP004770,54.111654753281144,83.41486205867477,76.59482106718457,49.29057394848438,44.21631219735206
AGAP004684,2489.3008747749177,2828.1144893533983,2505.7467901992163,2539.625423149567,2170.5823456640123
AGAP005643,117.67813855819621,122.05372561958323,114.00613398468923,91.93102314274965,104.40184142795125
AGAP008780,80.8020529443127,57.00128189004091,73.66181178139712,87.68511126658339,115.87722736185361
AGAP005645,1488.6355613135718,653.5176956710201,904.7622463445255,1752.3195366446193,2782.8232037176504
AGAP005795,47.97451146160932,49.13979561290139,51.07361199880357,49.157173155255904,48.41302241327492
AGAP002552,91.56075613374179,76.6790176839386,77.18667379668086,83.69691859219542,80.30994246368311
AGAP005650,346.08531319491516,394.88843353874626,365.97467931111436,309.8398212613332,316.00422275572276
AGAP005322,337.3406646632557,350.1141920316825,368.956193052097,367.3110093133836,375.22788571206553
AGAP003877,,,,,
AGAP005652,198.194738856425,190.23613839642593,206.47774251864638,197.01784359698001,206.5871335058117
AGAP009603,266.4946087524211,240.98714024524153,192.7483874163805,209.4918028548554,210.68492479371085
AGAP005177,40.31353382103314,49.54122155706683,41.00882416107364,45.86089407656544,48.33713401970201
AGAP005654,821.8336205630625,763.5982207944202,671.831159484998,742.1066089374893,732.4957531988019
AGAP002040,83.17806797786622,88.51798265180092,90.80272610183322,86.01760067300243,92.82694184547057
AGAP008199,38.768484482714356,38.05423149273203,39.1088957321682,35.661737126785624,39.3511302349206
AGAP005657,,,,,
AGAP011640,156.31419487059745,151.93193261887367,159.14066009409595,153.46557520746828,165.93680486143512
AGAP003666,50.68256300670478,46.457750662840134,49.029136431230995,60.632738724788446,65.06049676913234
AGAP011962,50.66675623110967,50.88434196336665,56.520509002969426,54.551518917510975,52.53085987588314
AGAP007854,70.69946560080105,62.591720108381466,75.22341774449797,70.42618101355527,80.62917296705442
AGAP005663,131.98429616869666,137.6675722651905,131.7790777454539,152.4463257697721,148.4174291359763
AGAP028083,,,,,
AGAP011158,1169.073524268873,1391.2827665437114,1489.1259431618441,1231.8622040194489,1207.1031935567019
AGAP005665,42.816277221743036,43.2532028049312,42.53901919700441,42.270814023657515,44.861731712131096
AGAP012781,,,,,
AGAP005667,30.364950705410205,31.655678321182464,33.729642892303595,33.85724421925317,32.409689704083874
AGAP005668,,,,,
AGAP005669,65.2732555308146,63.38557075365703,69.4273632060734,64.45967788803229,79.33414836223513
AGAP005670,100.53680774169514,97.48781205418413,101.03525702005338,110.09936912618049,103.09662794529063
AGAP005671,27.71408485193938,28.04836890094687,27.566515170030254,31.87801534506681,31.23041490522347
AGAP005672,540.4276315697507,652.3760560405209,586.9443433938143,637.5335141566985,611.5500117323982
AGAP006621,91.59154580811153,88.10167835923983,82.84512908774936,89.24704600854795,99.1476451237673
AGAP012066,95.02004803799247,87.75853772807208,102.57461663145614,102.59719840788136,89.75310384397434
AGAP005675,74.32766930600994,65.44109557084185,67.52220246134686,63.45348539576615,67.84684945899703
AGAP005677,,,,,
AGAP000929,189.1579491405682,162.16992442501837,166.1871605447481,167.53427380283276,183.92452318200017
AGAP000553,84.63939963281078,95.33241673784482,98.50030222271752,99.74611555637118,110.29866850546757
AGAP011583,309.52347890404565,295.73317743006555,291.7851045062262,294.6268211750165,299.22149359689354
AGAP006072,93.63039732350911,96.8898540697392,108.97738963880056,111.28120978504035,108.71043352594555
AGAP003194,392.4105440527022,391.776634546434,428.420139273257,359.30184517116356,334.8606030159651
AGAP005115,83.40777684200123,91.47099992390785,85.57114803453128,90.58914241910401,92.26159343129699
AGAP001794,151.71579238045916,151.32824232347357,152.5530938990425,153.61683641848936,164.12523049574162
AGAP005684,374.249064552357,367.8330384542562,402.1040021054023,449.17226552906806,520.1028964170184
AGAP005685,7658.25551146745,8619.271304739124,9343.031974998703,8625.097678907709,9154.7212940112
AGAP005686,41.54419488024695,43.02557575551879,41.75125265407302,40.24109115846306,42.06407245535585
AGAP005687,,,,,
AGAP005688,,,,,
AGAP005689,,,,,
AGAP005690,,,,,
AGAP005691,16.89117281476293,16.900921177316192,18.035811539633325,17.78590691346749,17.538094007450727
AGAP005693,2088.7334762709265,1351.6304479601665,2148.516557623103,2511.811334130836,2353.7300966561547
AGAP005695,26.189924634373483,22.870009057406605,28.00514375922968,28.003544806030558,27.239404635952607
AGAP005696,,,,,
AGAP005697,,,,,
AGAP005698,,,,,
AGAP010018,,,,,
AGAP010388,100.32657864721963,122.10978221216969,94.81757060439118,102.28991540990918,90.25072504018854
AGAP008205,32.981670612663606,31.732518535377555,30.11144480725717,31.843782972531027,36.084736055779324
AGAP002047,791.730554618427,752.2345289334578,758.8008480984216,790.4090553061499,861.1634566393149
AGAP005702,245.60058195861984,156.95285121301075,115.12900467375691,218.16561957686613,323.35008132291244
AGAP005703,,,,,
AGAP005704,34.25285928221941,41.16139852938544,38.67991185373946,39.2563053972613,38.821393079336794
AGAP005705,171.14050718626794,120.47270351075694,98.18155709715057,126.47447971162981,105.24199187588992
AGAP005706,156.16989093645208,120.80425915946982,127.12796190144026,184.64943514190762,129.6504425964869
AGAP005707,72.2747619088968,74.23833724928441,71.13794327501756,75.05883281544232,76.19264956156672
AGAP005708,44.60326631390764,43.058911425266345,43.122157496696495,43.9230096325804,46.54367933651551
AGAP005709,61.10898167813052,53.412944134076966,60.083106671358905,54.165595647804366,56.770908814395234
AGAP005710,139.69569522298667,114.57850081049556,128.16235832357884,141.45297880497662,142.74288646297992
AGAP005712,804.3335075617971,546.6661658157868,1373.4714057745382,1176.8002884565371,1549.9151370211234
AGAP002178,433.5233520108258,374.0586621955454,411.9964999352641,367.03444589613196,433.1594749546956
AGAP000392,467.3084443567559,480.9756408787012,532.5086860799192,471.25079598505556,489.89714949988087
AGAP005715,197.9754281293588,189.29205552053847,185.6813502894205,175.37145415681815,155.50709365376798
AGAP012072,,,,,
AGAP005872,90.24296467312897,91.7311562130438,96.68783814669636,97.21048201004118,101.25201030487787
AGAP004522,72.06440513247593,89.16558083701707,86.69263211980838,86.69774695526661,85.59967488244159
AGAP011036,125.03645760852528,133.36095570145457,134.36070943295562,132.809545051615,148.31288137742345
AGAP029289,485.0963402122559,407.64727645812457,276.4594134301887,253.30249688343318,216.6703971876732
AGAP005720,,,,,
AGAP004302,119.63223466761315,107.35737206394451,119.01875826652542,106.29168678889766,113.52529417829352
AGAP012142,306.8425877127223,392.72888931955384,331.132584436236,334.1234174396724,321.38299744960995
AGAP005723,744.3101569198176,887.364117747606,810.575196192986,593.684433218342,476.26687018328226
AGAP003232,285.2050614763807,285.45065805800357,279.1525562556987,282.84003603461275,286.5339369449622
AGAP007040,72.18063829682843,73.49936822576522,66.65621168232717,74.07513641966948,72.22651202127389
AGAP006497,168.0815463789155,136.3220409528435,147.06956726492308,147.85406569041723,160.10339407121933
AGAP005727,77.49560461410944,75.42481381536183,73.06735487994881,75.45606917911297,78.66063409537828
AGAP008116,88.66160007940664,91.4068267902201,139.23179802007235,103.53411816151682,97.22373645309995
AGAP008536,120.53931323159557,113.33984230127531,122.19170426208252,116.31099761990052,128.08445721459455
AGAP001615,71.5539725033891,74.9777193649949,70.34001521915015,71.77489844310665,83.20192750693809
AGAP029466,194.82433841272922,226.74390160218965,214.08760241736553,222.76790577390267,236.3662211535906
AGAP011568,128.18023546909131,144.5041911961082,140.4112887988624,150.5112561154291,165.49494009766866
AGAP005733,4295.766436831358,8712.524303305257,5423.562196928999,6928.128627388774,6545.253209608707
AGAP005734,113.24256066275008,123.86137855757174,112.39644189236348,126.15381516710299,124.58673338739288
AGAP009286,26.98472792089754,24.23802109231613,26.24928496604863,30.605175883192565,28.167343177680678
AGAP008242,115.81313481510396,111.02696594625071,102.65401379327265,126.2376731234363,174.86930264587753
AGAP005537,71.76096555687805,69.86921407162211,68.49254196818322,72.61081067307417,79.54631787616333
AGAP008484,,,,,
AGAP029576,78.64183051486404,73.41428002206712,77.60888393983318,78.28308960841598,81.18980480177058
AGAP000217,112.65109899682848,99.02133680850338,109.03385961105248,104.2239097882967,107.39650869995532
AGAP010919,175.77303509922527,159.0231054946676,190.29779884783304,167.0078946622221,176.7675937529573
AGAP005743,149.73447003705593,185.2339732060419,146.06623005722278,153.3963155803256,134.04404966535978
AGAP005744,425.48445321916614,456.76704337658873,406.4167846130787,425.7259666353674,379.48657251088713
AGAP008046,533.5297382497064,455.869655296126,474.68203573029615,420.9360597156203,447.660156734473
AGAP010829,,,,,
AGAP004730,,,,,
AGAP005748,74.62049570927813,83.7849897364615,89.60035269002346,88.70063459563787,100.94086845848351
AGAP005749,771.5162502454882,822.5559336774686,709.9789697350154,831.0145875947197,718.5127687806965
AGAP005750,632.5781718832168,444.30992363866795,337.55821936521636,339.74651519167617,269.4841228053127
AGAP005751,,,,,
AGAP005725,115.53230216302153,104.288037077675,117.02496018650065,123.44418296211985,117.3662113989509
AGAP005753,86.74673253442207,75.79049389297035,66.73087282534648,61.10019130399543,66.53185580711371
AGAP005754,34.816754572500265,34.583692677257645,34.75099914416392,32.87638774114719,35.555889415127254
AGAP000801,61.07563186393355,65.73728745459037,68.57739658827661,66.14717328601317,70.11493958897752
AGAP005192,120.6126469450339,113.05961648082446,111.4916964079839,118.53937148419918,101.95320094433548
AGAP005756,37.22493297329179,34.61414846362352,37.891304871307476,34.995926667854214,45.848101368373115
AGAP005757,209.42755715334084,202.16158327320906,224.07223468826191,434.1395670035842,530.4796143267596
AGAP011846,181.44392463224946,235.76691664263308,258.57743584358496,233.27210678692276,205.9204478325693
AGAP009588,241.11708560549795,321.8049262387027,286.55684059441825,248.39072765464078,249.9230195501673
AGAP011292,71.20257883699793,73.44080925530703,68.78025721710844,75.5705601826332,70.49195216311116
AGAP028406,6088.622407135607,3844.819059568792,4680.510088658555,1952.9307669066302,1208.3784371758989
AGAP005761,119.85260964201278,107.97586920114541,106.82311661187053,102.10502241123703,92.64364042992406
AGAP005762,485.415027172844,418.56279804242047,434.4436594635273,426.9778911424342,443.44453325384217
AGAP000012,186.17750683568025,201.65425298914283,191.11966554489138,152.51184200863113,154.13031148751588
AGAP005000,54.44725944995061,49.9717190089773,55.837795718937585,49.58416122789472,48.71328236401206
AGAP029586,,,,,
AGAP011653,189.69790793639976,205.66856832839014,169.4924942832366,171.95442824188822,132.7308628617084
AGAP005767,,,,,
AGAP005769,1163.999925039432,1303.1841888949348,1157.3825240435406,1017.3795668225272,991.3267640699845
AGAP013762,,,,,
AGAP002409,646.376097913263,820.2671252982965,828.1984176027681,827.3248435846187,966.5807528526371
AGAP005772,113.43247408368298,119.27765653884444,125.32453743430656,116.57684545220529,122.59700315414322
AGAP005773,77.89708587205135,79.0437830986296,76.01251220773935,75.82032192824835,73.16947848604552
AGAP005774,109.64528926302742,82.25221265556654,97.51738780909963,78.4909845551626,74.31216937435705
AGAP005775,2557.5248809523027,2364.5242131693726,2644.565696453701,2700.2707407580237,3087.8067517029526
AGAP005776,670.4692502227382,597.4007178504378,914.7127129571717,681.0114586973616,826.488111957645
AGAP001681,212.1149571581566,203.02589712468605,187.70553652294944,206.5700640438191,212.04257141573427
AGAP005778,253.63544415175943,211.03521393721076,234.19880414327997,149.0507603792172,140.71347760533712
AGAP009622,218.73343947709463,255.2394591759724,241.41370823707857,428.76139130554077,416.88385801124997
AGAP012048,1275.918045627467,785.0931574509341,748.9190207997462,764.892486385753,752.9846782615554
AGAP005781,1708.4829322817964,1528.4727750211782,1467.2254770233128,1261.937706107471,1273.3382916531698
AGAP005782,601.3027140100303,599.6316367069254,589.4967519742371,529.0709904070113,452.19356420113735
AGAP005784,118.40244011074493,110.02194054028497,108.97852874829913,102.64449712795762,114.16236325607449
AGAP005786,68.73021136706768,72.19014596671316,72.27037855017308,75.37517105871589,76.11858025722222
AGAP005787,78.11661247320349,72.49226152450738,69.19219977607828,58.54727244419656,62.69217220075993
AGAP005788,,,,,
AGAP008379,75.01289154015643,80.0065780770637,76.8894293482322,75.6474278022569,84.30995680717564
AGAP005790,,,,,
AGAP005791,76.26319272454296,76.59416284179089,77.56545906871314,81.74820128138951,88.45427567325666
AGAP005792,45.073888723981035,46.28811427617911,43.56469543325313,46.62526170354679,49.92013961586251
AGAP004761,53.01514012784726,41.961228522051314,51.72599009209846,41.17059626660776,46.63053881578937
AGAP007602,137.6093765689878,107.51151683039257,144.09759941507676,115.85948965184366,101.25246768555975
AGAP028197,156.79138004087332,176.74278435495933,163.52954502343607,159.20700117580208,165.42269833032978
AGAP005411,61.747982329276816,57.73297737228355,62.31364768411781,63.82578466881641,59.54430665936638
AGAP005800,136.58924221086102,204.59364213824696,143.65904093134057,151.12725854579918,138.5535717428607
AGAP005801,,,,,
AGAP005802,11431.481848869771,12335.044672073609,11987.347572217279,12275.761829337758,12399.550572896504
AGAP005804,42.83260770662921,45.232649903956876,44.85199102072434,42.54226715251128,46.409661506708694
AGAP029575,133.23476072472934,136.4796960913809,138.4074956483587,139.3654542796272,143.33517741397068
AGAP005808,169.82117599973853,155.55893709188223,205.38507785675733,176.3753313574373,183.40256883350867
AGAP004921,,,,,
AGAP004920,,,,,
AGAP029651,40.145216425960655,37.81528366552068,39.95405594535192,37.914292956441116,39.45013475124819
AGAP005810,,,,,
AGAP004856,306.37875271725903,421.38352166786376,306.6916655105751,342.58006307790595,275.8964859110107
AGAP005812,799.3700698990712,1160.0148750218593,1027.061964972141,837.9075972565045,607.541925073018
AGAP005813,4034.571438770994,4095.2189160211124,5095.737197321177,4573.078123234836,5393.602067061252
